surface,player1_name,player1_ht,player1_ioc,player1_age,player2_name,player2_ht,player2_ioc,player2_age,score,best_of,round,minutes,p1_ace,p1_df,p1_svpt,p1_1stIn,p1_1st_Serve,p1_1stWon,p1_1st_Serve_won,p1_2ndWon,p1_2nd_serve_won,p1_bpSaved,p1_bpFaced,p1_breakpoint_saved,p2_ace,p2_df,p2_svpt,p2_1stIn,p2_1st_Serve,p2_1stWon,p2_1st_Serve_won,p2_2ndWon,p2_2nd_serve_won,p2_bpSaved,p2_bpFaced,p2_breakpoint_saved,winner_name
Hard,Taylor Fritz,193,USA,25.9,Yosuke Watanuki,180,JPN,25.4,7-6(2) 6-7(6) 6-4,3,R64,153,15,4,108,66,61.11111111,50,75.75757576,25,59.52380952,4,6,66.66666667,19,3,111,62,55.85585586,53,85.48387097,21,42.85714286,2,5,40,Taylor Fritz
Hard,Stefanos Tsitsipas,193,GRE,25.1,Rinky Hijikata,,AUS,22.6,6-4 6-2,3,R64,82,4,1,49,32,65.30612245,26,81.25,9,52.94117647,4,5,80,3,1,57,29,50.87719298,18,62.06896552,11,39.28571429,5,9,55.55555556,Stefanos Tsitsipas
Hard,Ugo Humbert,188,FRA,25.2,Botic Van De Zandschulp,188,NED,27.9,6-4 1-6 6-2,3,R64,117,1,2,75,44,58.66666667,26,59.09090909,15,48.38709677,4,9,44.44444444,2,3,66,40,60.60606061,28,70,9,34.61538462,3,8,37.5,Ugo Humbert
Hard,Matteo Arnaldi,183,ITA,22.6,Jan Lennard Struff,193,GER,33.4,6-3 3-6 6-4,3,R64,139,8,2,92,58,63.04347826,41,70.68965517,19,55.88235294,8,11,72.72727273,6,3,84,52,61.9047619,36,69.23076923,14,43.75,5,9,55.55555556,Matteo Arnaldi
Hard,J J Wolf,183,USA,24.7,Cameron Norrie,188,GBR,28.1,6-3 5-7 7-6(4),3,R64,192,13,4,109,63,57.79816514,43,68.25396825,22,47.82608696,7,11,63.63636364,4,1,110,76,69.09090909,44,57.89473684,19,55.88235294,14,19,73.68421053,J J Wolf
Hard,Tommy Paul,185,USA,26.3,Sebastian Ofner,191,AUT,27.3,6-3 6-0,3,R64,70,4,1,35,18,51.42857143,16,88.88888889,12,70.58823529,0,0,#DIV/0!,0,2,59,40,67.79661017,19,47.5,9,47.36842105,1,6,16.66666667,Tommy Paul
Hard,Arthur Fils,185,FRA,19.3,Alejandro Davidovich Fokina,183,ESP,24.3,6-2 7-5,3,R64,82,7,3,55,32,58.18181818,27,84.375,11,47.82608696,1,2,50,2,0,65,46,70.76923077,31,67.39130435,7,36.84210526,2,6,33.33333333,Arthur Fils
Hard,Adrian Mannarino,183,FRA,35.2,Chun Hsin Tseng,175,TPE,22.1,6-2 6-2,3,R64,92,6,2,54,34,62.96296296,27,79.41176471,9,45,3,3,100,5,2,62,41,66.12903226,23,56.09756098,8,38.0952381,5,9,55.55555556,Adrian Mannarino
Hard,Andrey Rublev,188,RUS,25.9,Quentin Halys,191,FRA,26.9,6-4 7-5,3,R64,66,14,1,55,38,69.09090909,35,92.10526316,9,52.94117647,0,0,#DIV/0!,17,5,65,41,63.07692308,32,78.04878049,9,37.5,2,4,50,Andrey Rublev
Hard,Casper Ruud,183,NOR,24.7,Yoshihito Nishioka,170,JPN,28,7-5 6-0,3,R64,74,9,0,39,34,87.17948718,29,85.29411765,3,60,0,1,0,2,1,60,36,60,20,55.55555556,8,33.33333333,4,9,44.44444444,Casper Ruud
Hard,Christopher Eubanks,201,USA,27.4,Yannick Hanfmann,193,GER,31.8,4-6 6-3 6-2,3,R64,127,14,1,85,66,77.64705882,43,65.15151515,12,63.15789474,1,3,33.33333333,8,1,91,63,69.23076923,40,63.49206349,15,53.57142857,7,11,63.63636364,Christopher Eubanks
Hard,Dusan Lajovic,180,SRB,33.2,Tallon Griekspoor,188,NED,27.2,6-4 3-2 RET,3,R64,62,5,1,38,26,68.42105263,22,84.61538462,7,58.33333333,1,1,100,3,4,56,32,57.14285714,23,71.875,9,37.5,3,5,60,Dusan Lajovic
Hard,Fabian Marozsan,191,HUN,23.9,Alex De Minaur,183,AUS,24.6,6-3 7-5,3,R64,85,5,2,65,45,69.23076923,33,73.33333333,12,60,2,3,66.66666667,5,2,62,35,56.4516129,25,71.42857143,11,40.74074074,2,5,40,Fabian Marozsan
Hard,Hubert Hurkacz,196,POL,26.6,Thanasi Kokkinakis,196,AUS,27.4,7-6(5) 6-4,3,R64,101,17,1,70,49,70,42,85.71428571,11,52.38095238,1,1,100,6,0,64,38,59.375,30,78.94736842,18,69.23076923,0,1,0,Hubert Hurkacz
Hard,Yu Hsiou Hsu,,TPE,24.5,Lorenzo Musetti,185,ITA,21.5,6-3 6-4,3,R64,84,2,1,45,30,66.66666667,25,83.33333333,10,66.66666667,2,3,66.66666667,3,4,70,46,65.71428571,30,65.2173913,8,33.33333333,6,10,60,Yu Hsiou Hsu
Hard,Zhizhen Zhang,193,CHN,26.9,Tomas Martin Etcheverry,196,ARG,24.2,4-6 6-3 6-4,3,R64,147,6,0,89,63,70.78651685,47,74.6031746,14,53.84615385,5,6,83.33333333,7,1,77,51,66.23376623,38,74.50980392,15,57.69230769,1,3,33.33333333,Zhizhen Zhang
Hard,Brandon Nakashima,185,USA,22.1,Holger Rune,185,DEN,20.4,6-0 6-2,3,R64,69,5,0,44,32,72.72727273,26,81.25,5,41.66666667,1,1,100,4,3,54,39,72.22222222,19,48.71794872,5,33.33333333,9,14,64.28571429,Brandon Nakashima
Hard,Jannik Sinner,188,ITA,22.1,Marcos Giron,180,USA,30.1,7-6(7) 6-2,3,R64,105,4,2,61,43,70.49180328,34,79.06976744,10,55.55555556,1,3,33.33333333,2,2,78,44,56.41025641,31,70.45454545,10,29.41176471,4,8,50,Jannik Sinner
Hard,Sebastian Baez,170,ARG,22.7,Dane Sweeny,170,AUS,22.6,6-2 6-4,3,R64,66,2,1,47,34,72.34042553,26,76.47058824,11,84.61538462,1,1,100,1,1,46,32,69.56521739,21,65.625,7,50,0,3,0,Sebastian Baez
Hard,Ben Shelton,,USA,20.9,Jaume Munar,183,ESP,26.4,6-4 6-4,3,R64,95,3,3,62,47,75.80645161,37,78.72340426,8,53.33333333,3,3,100,2,3,59,37,62.71186441,25,67.56756757,12,54.54545455,3,5,60,Ben Shelton
Hard,Roman Safiullin,185,RUS,26.1,Alexander Zverev,198,GER,26.4,6-3 6-1,3,R64,74,7,0,47,28,59.57446809,25,89.28571429,10,52.63157895,1,1,100,7,0,55,42,76.36363636,20,47.61904762,8,61.53846154,2,6,33.33333333,Roman Safiullin
Hard,Marton Fucsovics,188,HUN,31.6,Felix Auger Aliassime,193,CAN,23.1,7-6(3) 4-6 6-3,3,R64,202,5,5,133,69,51.87969925,43,62.31884058,38,59.375,9,12,75,8,6,94,62,65.95744681,48,77.41935484,11,34.375,1,4,25,Marton Fucsovics
Hard,Francisco Cerundolo,185,ARG,25.1,Mackenzie Mcdonald,178,USA,28.4,7-6(4) 7-6(5),3,R64,133,3,4,91,55,60.43956044,42,76.36363636,15,41.66666667,1,3,33.33333333,5,0,91,65,71.42857143,47,72.30769231,12,46.15384615,8,10,80,Francisco Cerundolo
Hard,Sebastian Korda,196,USA,23.2,Bu Yunchaokete,,CHN,21.7,6-1 6-4,3,R64,72,9,2,58,35,60.34482759,28,80,12,52.17391304,0,0,#DIV/0!,1,2,47,30,63.82978723,20,66.66666667,7,41.17647059,3,6,50,Sebastian Korda
Hard,Daniil Medvedev,198,RUS,27.6,Cristian Garin,185,CHI,27.3,6-3 6-3,3,R64,91,7,6,55,36,65.45454545,29,80.55555556,7,36.84210526,7,9,77.77777778,4,3,61,38,62.29508197,26,68.42105263,5,21.73913043,4,9,44.44444444,Daniil Medvedev
Hard,Gregoire Barrere,183,FRA,29.6,Nuno Borges,185,POR,26.6,6-2 6-2,3,R128,62,2,2,53,38,71.69811321,28,73.68421053,10,66.66666667,7,7,100,0,1,43,27,62.79069767,17,62.96296296,6,37.5,2,6,33.33333333,Gregoire Barrere
Hard,Mikhail Kukushkin,183,KAZ,35.7,Alexandre Muller,183,FRA,26.6,6-7(6) 6-3 6-2,3,R128,160,0,1,108,78,72.22222222,50,64.1025641,21,70,7,8,87.5,10,1,94,57,60.63829787,43,75.43859649,14,37.83783784,0,4,0,Mikhail Kukushkin
Hard,Aleksandar Vukic,188,AUS,27.4,Roberto Carballes Baena,183,ESP,30.5,6-4 7-6(7),3,R128,134,9,0,64,37,57.8125,32,86.48648649,16,59.25925926,0,1,0,2,2,91,52,57.14285714,35,67.30769231,21,53.84615385,4,6,66.66666667,Aleksandar Vukic
Hard,Beibit Zhukayev,,KAZ,22.9,Stefano Napolitano,196,ITA,28.4,7-5 7-5,3,R128,114,6,2,67,44,65.67164179,36,81.81818182,15,65.2173913,3,3,100,9,4,89,58,65.16853933,39,67.24137931,17,54.83870968,10,12,83.33333333,Beibit Zhukayev
Hard,Lorenzo Sonego,191,ITA,28.3,Philip Sekulic,,AUS,20,6-3 6-2,3,R128,87,13,0,59,38,64.40677966,31,81.57894737,11,52.38095238,4,4,100,0,0,51,36,70.58823529,22,61.11111111,6,40,5,8,62.5,Lorenzo Sonego
Hard,Terence Atmane,,FRA,21.7,Jordan Thompson,183,AUS,29.4,6-3 3-6 6-1,3,R128,94,7,4,70,43,61.42857143,31,72.09302326,16,59.25925926,5,7,71.42857143,5,0,61,44,72.13114754,30,68.18181818,7,41.17647059,2,6,33.33333333,Terence Atmane
Hard,Diego Schwartzman,170,ARG,31.1,Luca Van Assche,,FRA,19.3,5-7 6-3 6-2,3,R128,168,0,2,114,76,66.66666667,46,60.52631579,18,47.36842105,13,18,72.22222222,8,2,79,52,65.82278481,27,51.92307692,14,51.85185185,3,10,30,Diego Schwartzman
Hard,Yosuke Watanuki,180,JPN,25.4,Juncheng Shang,,CHN,18.6,7-6(7) 4-6 6-4,3,R128,177,13,4,103,59,57.2815534,43,72.88135593,26,59.09090909,7,10,70,2,1,125,78,62.4,50,64.1025641,27,57.44680851,9,12,75,Yosuke Watanuki
Hard,Rinky Hijikata,,AUS,22.6,Laslo Djere,188,SRB,28.3,7-6(4) 7-5,3,R128,137,2,3,96,61,63.54166667,48,78.68852459,16,45.71428571,7,8,87.5,7,5,86,54,62.79069767,38,70.37037037,17,53.125,3,5,60,Rinky Hijikata
Hard,Botic Van De Zandschulp,188,NED,27.9,Christopher Oconnell,183,AUS,29.3,6-2 6-7(2) 6-4,3,R128,136,10,2,83,63,75.90361446,48,76.19047619,13,65,2,4,50,4,1,97,64,65.97938144,47,73.4375,10,30.3030303,4,9,44.44444444,Botic Van De Zandschulp
Hard,Matteo Arnaldi,183,ITA,22.6,Alexei Popyrin,196,AUS,24.1,4-6 6-3 6-4,3,R128,134,2,2,89,45,50.56179775,34,75.55555556,23,52.27272727,2,5,40,6,1,85,55,64.70588235,37,67.27272727,14,46.66666667,4,8,50,Matteo Arnaldi
Hard,J J Wolf,183,USA,24.7,Pedro Cachin,185,ARG,28.4,3-6 6-3 6-4,3,R128,124,12,3,91,49,53.84615385,42,85.71428571,19,45.23809524,7,9,77.77777778,7,4,82,56,68.29268293,41,73.21428571,11,42.30769231,2,5,40,J J Wolf
Hard,Sebastian Ofner,191,AUT,27.3,Juan Pablo Varillas,185,PER,27.9,7-6(3) 7-6(6),3,R128,125,12,2,87,50,57.47126437,41,82,18,48.64864865,3,5,60,6,0,95,62,65.26315789,45,72.58064516,14,42.42424242,2,4,50,Sebastian Ofner
Hard,Arthur Fils,185,FRA,19.3,Pavel Kotov,191,RUS,24.8,6-1 6-4,3,R128,77,5,5,55,32,58.18181818,26,81.25,10,43.47826087,0,1,0,3,1,53,38,71.69811321,19,50,9,60,6,10,60,Arthur Fils
Hard,Chun Hsin Tseng,175,TPE,22.1,Alexander Shevchenko,,KAZ,22.8,3-6 6-3 6-2,3,R128,111,3,3,79,49,62.02531646,36,73.46938776,16,53.33333333,3,5,60,2,3,70,37,52.85714286,26,70.27027027,17,51.51515152,2,6,33.33333333,Chun Hsin Tseng
Hard,Quentin Halys,191,FRA,26.9,Aslan Karatsev,185,RUS,30,7-6(4) 3-6 6-2,3,R128,127,5,6,86,45,52.3255814,35,77.77777778,23,56.09756098,5,7,71.42857143,8,5,95,57,60,46,80.70175439,16,42.10526316,5,8,62.5,Quentin Halys
Hard,Yoshihito Nishioka,170,JPN,28,Daniel Altmaier,191,GER,25,6-4 3-6 7-6(2),3,R128,173,1,0,91,60,65.93406593,44,73.33333333,21,67.74193548,4,5,80,15,2,92,60,65.2173913,47,78.33333333,19,59.375,1,2,50,Yoshihito Nishioka
Hard,Yannick Hanfmann,193,GER,31.8,James Duckworth,183,AUS,31.6,6-4 6-7(10) 6-3,3,R128,147,12,1,93,68,73.11827957,57,83.82352941,16,64,1,1,100,10,1,99,63,63.63636364,48,76.19047619,22,61.11111111,5,7,71.42857143,Yannick Hanfmann
Hard,Dusan Lajovic,180,SRB,33.2,Stan Wawrinka,183,SUI,38.5,6-4 7-6(7),3,R128,113,6,1,72,50,69.44444444,36,72,11,50,2,5,40,10,1,75,46,61.33333333,35,76.08695652,10,34.48275862,4,8,50,Dusan Lajovic
Hard,Fabian Marozsan,191,HUN,23.9,Arthur Rinderknech,196,FRA,28.1,7-6(6) 6-2,3,R128,83,1,2,61,42,68.85245902,35,83.33333333,11,57.89473684,0,0,#DIV/0!,2,3,63,41,65.07936508,33,80.48780488,9,40.90909091,2,4,50,Fabian Marozsan
Hard,Thanasi Kokkinakis,196,AUS,27.4,Fabio Fognini,178,ITA,36.3,6-2 6-4,3,R128,79,6,2,53,37,69.81132075,31,83.78378378,8,50,2,2,100,2,3,54,39,72.22222222,26,66.66666667,7,46.66666667,2,5,40,Thanasi Kokkinakis
Hard,Yu Hsiou Hsu,,TPE,24.5,Max Purcell,185,AUS,25.4,7-6(5) 4-6 6-4,3,R128,168,3,7,123,76,61.78861789,45,59.21052632,20,42.55319149,8,15,53.33333333,11,3,104,63,60.57692308,44,69.84126984,13,31.70731707,9,16,56.25,Yu Hsiou Hsu
Hard,Zhizhen Zhang,193,CHN,26.9,Richard Gasquet,185,FRA,37.2,6-1 6-2,3,R128,54,11,1,33,23,69.6969697,22,95.65217391,6,60,0,0,#DIV/0!,0,3,55,38,69.09090909,17,44.73684211,7,41.17647059,6,11,54.54545455,Zhizhen Zhang
Hard,Brandon Nakashima,185,USA,22.1,Bernabe Zapata Miralles,185,ESP,26.7,6-1 7-6(3),3,R128,94,9,1,54,37,68.51851852,35,94.59459459,9,52.94117647,0,0,#DIV/0!,0,1,53,31,58.49056604,23,74.19354839,9,40.90909091,0,2,0,Brandon Nakashima
Hard,Marcos Giron,180,USA,30.1,Daniel Elahi Galan,191,COL,27.2,6-4 6-2,3,R128,69,5,1,48,29,60.41666667,25,86.20689655,13,68.42105263,2,2,100,5,0,51,39,76.47058824,25,64.1025641,6,50,0,3,0,Marcos Giron
Hard,Dane Sweeny,170,AUS,22.6,Taro Daniel,191,JPN,30.6,6-2 6-3,3,R128,96,1,0,66,37,56.06060606,24,64.86486486,17,58.62068966,5,6,83.33333333,3,2,47,24,51.06382979,13,54.16666667,12,52.17391304,1,5,20,Dane Sweeny
Hard,Jaume Munar,183,ESP,26.4,Rigele Te,,CHN,25.9,6-2 6-4,3,R128,86,11,0,48,38,79.16666667,30,78.94736842,6,60,0,0,#DIV/0!,4,3,65,36,55.38461538,21,58.33333333,17,58.62068966,7,10,70,Jaume Munar
Hard,Roman Safiullin,185,RUS,26.1,Andy Murray,190,GBR,36.3,6-3 6-2,3,R128,99,4,3,64,41,64.0625,28,68.29268293,11,47.82608696,6,7,85.71428571,2,5,63,32,50.79365079,23,71.875,9,29.03225806,3,8,37.5,Roman Safiullin
Hard,Marton Fucsovics,188,HUN,31.6,Denis Yevseyev,,KAZ,30.3,6-4 6-2,3,R128,86,1,1,54,32,59.25925926,23,71.875,16,72.72727273,2,2,100,1,1,47,28,59.57446809,20,71.42857143,10,52.63157895,2,5,40,Marton Fucsovics
Hard,Mackenzie Mcdonald,178,USA,28.4,Corentin Moutet,178,FRA,24.4,6-2 6-3,3,R128,83,0,2,63,43,68.25396825,34,79.06976744,10,50,4,4,100,0,0,51,41,80.39215686,23,56.09756098,5,50,0,3,0,Mackenzie Mcdonald
Hard,Bu Yunchaokete,,CHN,21.7,Miomir Kecmanovic,183,SRB,24,6-7(6) 6-2 2-1 RET,3,R128,140,17,1,74,43,58.10810811,36,83.72093023,15,48.38709677,3,4,75,10,3,86,61,70.93023256,39,63.93442623,10,40,3,7,42.85714286,Bu Yunchaokete
Hard,Cristian Garin,185,CHI,27.3,Aleksandar Kovacevic,,USA,25,6-4 7-6(10),3,R128,114,6,0,76,50,65.78947368,37,74,16,61.53846154,2,3,66.66666667,1,1,76,53,69.73684211,36,67.9245283,13,56.52173913,2,4,50,Cristian Garin
Hard,Gael Monfils,193,FRA,37.1,Pavel Kotov,191,RUS,24.9,4-6 7-6(6) 6-3,3,F,157,7,8,94,59,62.76595745,45,76.27118644,17,48.57142857,3,6,50,2,7,105,72,68.57142857,49,68.05555556,15,45.45454545,5,9,55.55555556,Gael Monfils
Hard,Pavel Kotov,191,RUS,24.9,Miomir Kecmanovic,183,SRB,24.1,6-3 6-4,3,SF,91,3,1,66,47,71.21212121,37,78.72340426,10,52.63157895,2,2,100,2,0,57,37,64.9122807,23,62.16216216,13,65,1,3,33.33333333,Pavel Kotov
Hard,Gael Monfils,193,FRA,37.1,Laslo Djere,188,SRB,28.3,7-5 6-2,3,SF,75,9,3,55,35,63.63636364,29,82.85714286,11,55,5,7,71.42857143,3,2,59,43,72.88135593,22,51.1627907,6,37.5,2,7,28.57142857,Gael Monfils
Hard,Miomir Kecmanovic,183,SRB,24.1,Elias Ymer,183,SWE,27.5,6-0 3-2 RET,3,QF,54,0,0,22,9,40.90909091,8,88.88888889,12,92.30769231,0,0,#DIV/0!,1,2,40,23,57.5,13,56.52173913,6,35.29411765,3,7,42.85714286,Miomir Kecmanovic
Hard,Pavel Kotov,191,RUS,24.9,Tallon Griekspoor,188,NED,27.2,7-6(4) 6-2,3,QF,93,3,2,74,52,70.27027027,36,69.23076923,13,59.09090909,7,7,100,5,4,63,39,61.9047619,28,71.79487179,11,45.83333333,2,4,50,Pavel Kotov
Hard,Laslo Djere,188,SRB,28.3,Tomas Machac,183,CZE,23,5-7 7-6(5) 6-4,3,QF,188,5,5,123,78,63.41463415,50,64.1025641,20,44.44444444,12,18,66.66666667,6,7,126,67,53.17460317,43,64.17910448,28,47.45762712,10,16,62.5,Laslo Djere
Hard,Gael Monfils,193,FRA,37.1,Adrian Mannarino,183,FRA,35.2,7-5 7-6(3),3,QF,105,5,1,68,51,75,38,74.50980392,12,70.58823529,1,3,33.33333333,2,0,68,47,69.11764706,31,65.95744681,14,66.66666667,3,6,50,Gael Monfils
Hard,Miomir Kecmanovic,183,SRB,24.1,Holger Rune,185,DEN,20.4,7-6(3) 6-2,3,R16,104,2,1,73,45,61.64383562,33,73.33333333,18,64.28571429,3,4,75,4,2,73,42,57.53424658,27,64.28571429,16,51.61290323,5,8,62.5,Miomir Kecmanovic
Hard,Elias Ymer,183,SWE,27.5,Dino Prizmic,,CRO,18.1,6-3 3-6 6-2,3,R16,160,4,1,76,45,59.21052632,31,68.88888889,16,51.61290323,1,5,20,2,2,85,51,60,31,60.78431373,12,35.29411765,3,9,33.33333333,Elias Ymer
Hard,Tallon Griekspoor,188,NED,27.2,Emil Ruusuvuori,188,FIN,24.5,7-6(3) 6-4,3,R16,114,8,3,85,43,50.58823529,32,74.41860465,23,54.76190476,5,6,83.33333333,4,2,72,44,61.11111111,29,65.90909091,17,60.71428571,1,3,33.33333333,Tallon Griekspoor
Hard,Pavel Kotov,191,RUS,24.9,Lorenzo Sonego,191,ITA,28.4,6-4 7-5,3,R16,108,0,3,61,40,65.57377049,31,77.5,9,42.85714286,1,3,33.33333333,1,2,66,39,59.09090909,25,64.1025641,13,48.14814815,2,6,33.33333333,Pavel Kotov
Hard,Laslo Djere,188,SRB,28.3,J J Wolf,183,USA,24.8,7-5 6-4,3,R16,98,14,0,70,46,65.71428571,33,71.73913043,13,54.16666667,2,4,50,3,3,59,29,49.15254237,21,72.4137931,14,46.66666667,1,5,20,Laslo Djere
Hard,Tomas Machac,183,CZE,23,Stan Wawrinka,183,SUI,38.5,6-4 6-1,3,R16,65,3,0,50,31,62,26,83.87096774,13,68.42105263,3,3,100,1,1,43,27,62.79069767,17,62.96296296,8,50,1,4,25,Tomas Machac
Hard,Gael Monfils,193,FRA,37.1,Filip Misolic,,AUT,22.1,6-4 6-3,3,R16,73,11,2,53,35,66.03773585,31,88.57142857,7,38.88888889,1,1,100,2,2,66,37,56.06060606,28,75.67567568,10,34.48275862,4,7,57.14285714,Gael Monfils
Hard,Adrian Mannarino,183,FRA,35.2,Roman Safiullin,185,RUS,26.1,6-4 6-4,3,R16,91,3,3,58,32,55.17241379,24,75,12,46.15384615,0,2,0,3,6,61,38,62.29508197,25,65.78947368,8,34.7826087,2,6,33.33333333,Adrian Mannarino
Hard,Miomir Kecmanovic,183,SRB,24.1,Karl Friberg,,SWE,24.5,6-4 6-2,3,R32,84,3,1,57,35,61.40350877,27,77.14285714,14,63.63636364,7,7,100,6,0,56,37,66.07142857,25,67.56756757,7,36.84210526,4,7,57.14285714,Miomir Kecmanovic
Hard,Elias Ymer,183,SWE,27.5,Roberto Bautista Agut,183,ESP,35.5,6-4 6-4,3,R32,86,7,0,46,28,60.86956522,23,82.14285714,14,77.77777778,0,1,0,1,4,65,40,61.53846154,25,62.5,11,44,3,6,50,Elias Ymer
Hard,Dino Prizmic,,CRO,18.1,Jiri Lehecka,185,CZE,21.9,6-3 7-5,3,R32,101,2,1,61,41,67.21311475,34,82.92682927,10,50,0,1,0,4,1,70,46,65.71428571,30,65.2173913,11,45.83333333,4,7,57.14285714,Dino Prizmic
Hard,Emil Ruusuvuori,188,FIN,24.5,Benjamin Hassan,183,GER,28.6,6-2 6-1,3,R32,56,2,1,48,31,64.58333333,24,77.41935484,11,64.70588235,0,0,#DIV/0!,1,4,36,17,47.22222222,10,58.82352941,6,31.57894737,1,5,20,Emil Ruusuvuori
Hard,Lorenzo Sonego,191,ITA,28.4,Dusan Lajovic,180,SRB,33.2,4-6 6-3 6-4,3,R32,139,14,2,99,62,62.62626263,44,70.96774194,24,64.86486486,5,6,83.33333333,0,0,82,63,76.82926829,44,69.84126984,11,57.89473684,3,5,60,Lorenzo Sonego
Hard,Pavel Kotov,191,RUS,24.9,Christopher Eubanks,201,USA,27.4,6-7(2) 6-3 7-6(5),3,R32,147,4,6,108,70,64.81481481,57,81.42857143,19,50,3,3,100,12,3,99,66,66.66666667,55,83.33333333,15,45.45454545,3,4,75,Pavel Kotov
Hard,J J Wolf,183,USA,24.8,Sebastian Baez,170,ARG,22.7,7-6(5) 6-2,3,R32,104,4,0,58,29,50,22,75.86206897,20,68.96551724,1,2,50,2,0,81,56,69.13580247,35,62.5,10,40,4,7,57.14285714,J J Wolf
Hard,Laslo Djere,188,SRB,28.3,Leo Borg,183,SWE,20.4,6-3 6-3,3,R32,80,3,2,59,37,62.71186441,26,70.27027027,12,54.54545455,4,5,80,2,6,59,38,64.40677966,28,73.68421053,4,19.04761905,5,9,55.55555556,Laslo Djere
Hard,Stan Wawrinka,183,SUI,38.5,Borna Gojo,196,CRO,25.6,7-5 6-4,3,R32,90,7,3,69,41,59.42028986,30,73.17073171,18,64.28571429,5,6,83.33333333,10,6,67,41,61.19402985,30,73.17073171,13,50,7,10,70,Stan Wawrinka
Hard,Filip Misolic,,AUT,22.1,Daniel Evans,175,GBR,33.3,6-4 7-6(1),3,R32,100,8,1,67,36,53.73134328,29,80.55555556,17,54.83870968,1,3,33.33333333,5,3,66,34,51.51515152,25,73.52941176,16,50,4,7,57.14285714,Filip Misolic
Hard,Gael Monfils,193,FRA,37.1,Marton Fucsovics,188,HUN,31.6,2-6 6-2 7-5,3,R32,138,9,6,96,49,51.04166667,37,75.51020408,22,46.80851064,5,8,62.5,3,7,89,55,61.79775281,40,72.72727273,14,41.17647059,8,12,66.66666667,Gael Monfils
Hard,Roman Safiullin,185,RUS,26.1,Thiago Seyboth Wild,185,BRA,23.6,6-3 6-2,3,R32,70,6,2,60,41,68.33333333,32,78.04878049,11,57.89473684,6,6,100,2,2,46,29,63.04347826,16,55.17241379,9,52.94117647,2,5,40,Roman Safiullin
Hard,Ben Shelton,,USA,21,Aslan Karatsev,185,RUS,30.1,7-5 6-1,3,F,82,3,1,50,40,80,32,80,7,70,1,1,100,2,4,63,36,57.14285714,22,61.11111111,13,48.14814815,2,6,33.33333333,Ben Shelton
Hard,Aslan Karatsev,185,RUS,30.1,Shintaro Mochizuki,,JPN,20.3,6-3 6-4,3,SF,93,6,0,59,34,57.62711864,29,85.29411765,15,60,1,1,100,3,1,54,30,55.55555556,21,70,13,54.16666667,4,6,66.66666667,Aslan Karatsev
Hard,Ben Shelton,,USA,21,Marcos Giron,180,USA,30.2,6-7(2) 7-6(5) 6-4,3,SF,170,13,3,119,88,73.94957983,59,67.04545455,16,51.61290323,7,10,70,8,3,106,71,66.98113208,55,77.46478873,17,48.57142857,4,8,50,Ben Shelton
Hard,Shintaro Mochizuki,,JPN,20.3,Alexei Popyrin,196,AUS,24.1,7-5 2-6 7-5,3,QF,142,4,3,99,59,59.5959596,41,69.49152542,19,47.5,6,9,66.66666667,21,2,98,71,72.44897959,54,76.05633803,10,37.03703704,4,7,57.14285714,Shintaro Mochizuki
Hard,Aslan Karatsev,185,RUS,30.1,Alex De Minaur,183,AUS,24.6,6-3 6-2,3,QF,96,3,3,69,43,62.31884058,31,72.09302326,14,53.84615385,5,5,100,3,1,48,30,62.5,20,66.66666667,9,50,2,5,40,Aslan Karatsev
Hard,Ben Shelton,,USA,21,Tommy Paul,185,USA,26.4,7-6(4) 6-3,3,QF,98,14,5,73,42,57.53424658,34,80.95238095,18,58.06451613,6,7,85.71428571,2,1,56,34,60.71428571,23,67.64705882,15,68.18181818,0,2,0,Ben Shelton
Hard,Marcos Giron,180,USA,30.2,Felix Auger Aliassime,193,CAN,23.1,6-1 6-4,3,QF,80,3,1,45,28,62.22222222,20,71.42857143,10,58.82352941,1,2,50,4,5,54,28,51.85185185,19,67.85714286,8,30.76923077,3,8,37.5,Marcos Giron
Hard,Shintaro Mochizuki,,JPN,20.3,Taylor Fritz,193,USA,25.9,0-6 6-4 7-6(2),3,R16,121,5,3,95,58,61.05263158,40,68.96551724,20,54.05405405,5,9,55.55555556,9,4,80,45,56.25,31,68.88888889,21,60,3,5,60,Shintaro Mochizuki
Hard,Alexei Popyrin,196,AUS,24.1,Cristian Garin,185,CHI,27.3,4-6 7-6(3) 6-2,3,R16,177,8,4,109,68,62.3853211,51,75,21,51.2195122,7,9,77.77777778,3,9,117,69,58.97435897,45,65.2173913,25,52.08333333,6,9,66.66666667,Alexei Popyrin
Hard,Alex De Minaur,183,AUS,24.6,Diego Schwartzman,170,ARG,31.1,6-0 7-5,3,R16,89,3,1,48,31,64.58333333,22,70.96774194,12,70.58823529,0,1,0,1,2,68,48,70.58823529,28,58.33333333,5,25,6,11,54.54545455,Alex De Minaur
Hard,Aslan Karatsev,185,RUS,30.1,Zhizhen Zhang,193,CHN,26.9,6-3 6-4,3,R16,80,4,5,49,24,48.97959184,23,95.83333333,17,68,0,0,#DIV/0!,3,2,61,38,62.29508197,25,65.78947368,11,47.82608696,2,4,50,Aslan Karatsev
